-0.5357
-0.0406
0.0159
0.0943
-0.0127
0.1328
-0.0267
0.1171
0.1177
0.4602
0.0821
0.1547
0.2729
-0.1605
0.0712
-0.0751
0.1734
0.0597
-0.0448
0.0894
